MAC1,MAC2,taper,rootchord1,rootchord2,thicknessChordRatio,xAC,MTOM,de_da,v_stall,AR1,AR2,S1,S2,span1,span2,nmax,Pmax,lf,m_pax,n_prop,n_pax,pos_fus,pos_lgear,pos_frontwing,pos_backwing,zpos_frontwing,zpos_backwing,Mac1,Mac2,flighttime,takeofftime,T_max,T_max_ctrl,battery_pos,cargo_m,cargo_pos,battery_m,P_max,vol_bat,price_bat,h_winglet_1,h_winglet_2,V_cruise,h_cruise,CLmax,CD0fwd,CD0fwd,CD0,Clafwd,Clarear,CL_cr_fwd,CL_cr_rear,CL_cr,P_br_cruise_per_engine,T_cr_per_engine,Prop_radius_front,Prop_radius_back,Disk_load_front,Disk_load_back,Root chord vertical tail,Vertical_tail_mass,Energy,cm_alpha,ctrl_margin,E_climb,E_cruise,E_desc,E_loiter,Cr_vert,m_v_tail,S_vtail,b_vtail,converged
1.0045953198530746,0.9170658630794107,0.45,1.3222358975373296,1.2070307123738084,0.17,0.25,2720.5429643394987,0.3314832169962929,39.72812742564962,10.0,12.0,9.189542709420428,9.189542709420428,9.58621025714564,10.501167197652132,3.2,17.0,7.276471737989476,88.0,12.0,5.0,2.9105886951957904,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.7768097064609867,0.07740624999996322,32950.61442394208,1.7000000000000004,1.0,35.0,6.5,751.9633670673518,1500000.0,284.07504978099956,25566.75448028996,0.5,0.5,64.16252586134968,1000.0,1.703072255628873,0.008558896967176247,0.008558896967176247,0.005753974380705941,6.028232202020173,6.028232202020173,0.6529296035093679,0.6529296035093679,0.6529296035093679,9610.351289676482,122.98321455799321,0.6406210257145639,0.7321167197652131,177.6179685488453,135.99677984280348,1.8358542636543167,11.141918152392245,816333055.2192564,0.3950112771867342,-0.20623053524969093,90345464.85394242,618044375.7939385,58228726.210685894,49714488.36068958,1.8358542636543167,11.141918152392245,2.312067561881125,1.7991371783812302,0.0
0.9902387778675227,0.9039601932573161,0.45,1.303339995075257,1.1897811923356505,0.17,0.25,2771.100556488735,0.3253903494251119,40.26244828034388,10.0,12.0,8.928766344146814,8.928766344146814,9.449214964295614,10.351096373320159,3.2,17.0,7.263946193566836,88.0,12.0,5.0,2.905578477426735,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.7985169902365872,0.07668749999996383,32015.566116568032,1.5000000000000002,1.0,35.0,6.5,745.6089479074369,1819103.7965975574,281.6744914316984,25350.704228852857,0.5,0.5,63.312905101884205,1000.0,1.6581694309552177,0.008558896967176247,0.008558896967176247,0.006443844873617285,6.028232202020173,6.028232202020173,0.6705710211270348,0.6705710211270348,0.6705710211270348,9435.763251002607,122.28455809693081,0.6269214964295615,0.7171096373320158,188.91204489037102,144.38259862233303,1.6464982120591982,17.608449991001653,809688058.2474144,0.45322575327251774,-0.22828927409288902,87820181.4201445,616250962.1097797,56730422.764554456,48886491.95293567,1.6464982120591982,17.608449991001653,1.8597160645474968,1.6135682478180138,0.0
0.9993975436169309,0.9123209642570769,0.45000000000000007,1.315394648936051,1.20078553540644,0.17,0.25,2713.8038382266336,0.3319509279854593,40.36496750414726,10.0,12.0,9.094695327125697,9.094695327125697,9.536611204786372,10.44683415803603,3.2,17.0,7.271936873172426,88.0,12.0,5.0,2.9087747492689706,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.790208133673888,0.0769104166666303,32610.526868103458,1.5000000000000002,1.0,35.0,6.5,752.3154241581785,2146868.893713833,284.208049126423,25578.724421378072,0.5,0.5,63.631817016638294,1000.0,1.649757266783343,0.008558896967176247,0.008558896967176247,0.0061539382266212,6.028232202020173,6.028232202020173,0.6638662875344383,0.6638662875344383,0.6638662875344383,9556.077547301053,123.2631459048058,0.6356611204786373,0.7266834158036031,179.9537249860692,137.6961004259719,1.6633334769199573,14.705281246206148,816881833.5884348,0.4062214184640145,-0.20917709348442814,89353540.70427972,620494571.5128078,57494247.60907334,49539473.76227392,1.6633334769199573,14.705281246206148,1.8979412832336466,1.6300668073815578,0.0
0.9890115445730203,0.9028398876594489,0.45,1.3017247258374098,1.188306660005629,0.17,0.25,2679.9353560869376,0.3293329247913746,40.40446526458768,10.0,12.0,8.906648670133121,8.906648670133121,9.437504262321221,10.33826794204897,3.2,17.0,7.262875478546276,88.0,12.0,5.0,2.9051501914185103,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.7967229335949522,0.07673124999996377,31936.257951548712,1.5000000000000002,1.0,35.0,6.5,741.3947809805479,1804657.6943146032,280.08247281487365,25207.42255333863,0.5,0.5,63.379541160333986,1000.0,1.6465333722379933,0.008558896967176247,0.008558896967176247,0.006297445809885658,6.028232202020173,6.028232202020173,0.6691617108394646,0.6691617108394646,0.6691617108394646,9387.590252170263,121.53861662909061,0.6257504262321221,0.715826794204897,183.3815743200606,140.13354351585082,1.643996572658758,14.793280882066293,805093497.5592542,0.3948243222147815,-0.2035752823844721,87570220.9959211,612341723.2854686,56522942.900570065,48658610.37729441,1.643996572658758,14.793280882066293,1.8540691654068278,1.6111166412055828,0.0
0.982820698020393,0.8971884438145703,0.45000000000000007,1.2935764104050558,1.1808682997256825,0.17,0.25,2659.009640265108,0.32777997556468796,40.40276876453851,10.0,12.0,8.795493004730984,8.795493004730984,9.378428975436655,10.27355420761344,3.2,17.0,7.257474197124418,88.0,12.0,5.0,2.9029896788497673,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.8008004486220948,0.0766749999999638,31537.692945694253,1.5000000000000002,1.0,35.0,6.5,734.6009361901874,1776011.7496057071,277.51590922740417,24976.431830466372,0.5,0.5,63.221353664012256,1000.0,1.646671650018364,0.008558896967176247,0.008558896967176247,0.00636362723893695,6.028232202020173,6.028232202020173,0.6725145477552481,0.6725145477552481,0.6725145477552481,9281.640706409473,120.44777326498784,0.6198428975436656,0.7093554207613442,185.43441567067316,141.58779382449285,1.6324500049824409,14.39062628175208,797750453.0834687,0.3863452573041324,-0.19962123027231016,86470331.35574096,607110813.4263606,56045676.629894756,48123631.67147234,1.6324500049824409,14.39062628175208,1.8281166108742797,1.5998010048827922,0.0
0.9789761032499135,0.8936788250141403,0.45,1.2885162024620649,1.1762489829989444,0.17,0.25,2646.032130939437,0.32677781330942707,40.396642754707045,10.0,12.0,8.726815233563164,8.726815233563164,9.34174246784997,10.233366152090815,3.2,17.0,7.254119932383428,88.0,12.0,5.0,2.9016479729533713,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.8030239480515529,0.07664791666663051,31291.438689600647,1.5000000000000002,1.0,35.0,6.5,730.3614056759758,1759076.3089838412,275.9143088109242,24832.287792983177,0.5,0.5,63.13444452779085,1000.0,1.6471711118992713,0.008558896967176247,0.008558896967176247,0.006405873778694591,6.028232202020173,6.028232202020173,0.6743673521189208,0.6743673521189208,0.6743673521189208,9218.052893006929,119.7752546133687,0.6161742467849971,0.7053366152090814,186.73327515716554,142.50691594941316,1.625348213710819,14.151078934761715,793164584.4009053,0.38091561641775773,-0.19710705374871473,85789837.90283191,603858555.424205,55723369.544258066,47792821.52961027,1.625348213710819,14.151078934761715,1.8122451756476838,1.5928412494366027,0.0
0.9765841956008322,0.8914953220560222,0.44999999999999996,1.2853680032870258,1.1733750834927976,0.17,0.25,2638.0114298751178,0.3259944840810738,40.39180192199518,10.0,12.0,8.68422331348811,8.68422331348811,9.318918023830937,10.208363226387338,3.2,17.0,7.252033082671041,88.0,12.0,5.0,2.9008132330684164,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.8032575796521175,0.07656666666663063,31138.71909382737,1.5000000000000002,1.0,35.0,6.5,727.7596104912648,1748611.866469516,274.93140840781115,24743.826756703005,0.5,0.5,63.126878966311594,1000.0,1.6475659522991313,0.008558896967176247,0.008558896967176247,0.006432346456344044,6.028232202020173,6.028232202020173,0.6745290034938385,0.6745290034938385,0.6745290034938385,9185.26230693285,119.35799149002541,0.6138918023830937,0.7028363226387339,187.55415572214037,143.08758835992924,1.621040213500615,14.004555359115379,790352575.6432931,0.376061918918856,-0.1952321707403688,85440329.33779646,601867687.703509,55458723.159426376,47585835.44256142,1.621040213500615,14.004555359115379,1.8026511624172776,1.5886194092306025,0.0
0.9751029523047546,0.8901431381119969,0.45,1.2834184092362124,1.171595355760117,0.17,0.25,2632.990760750722,0.32577141213617355,40.38860608579815,10.0,12.0,8.657899536705944,8.657899536705944,9.30478346696254,10.192879595113018,3.2,17.0,7.250740753451064,88.0,12.0,5.0,2.9002963013804255,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.8053682968956615,0.07653958333329734,31044.331318605746,1.5000000000000002,1.0,35.0,6.5,726.0938942871967,1742121.8383951997,274.30213784182985,24687.192405764687,0.5,0.5,63.04485940731675,1000.0,1.6478266970850415,0.008558896967176247,0.008558896967176247,0.006448280169749641,6.028232202020173,6.028232202020173,0.676285231035903,0.676285231035903,0.676285231035903,9153.879026166494,119.09813855510428,0.612478346696254,0.7012879595113017,188.0622132684251,143.4465992795874,1.618219243787608,13.915650551233743,788560830.2063773,0.37552024702960757,-0.19458285219244953,85147960.22047108,600667384.7899239,55285035.70619382,47460449.48978838,1.618219243787608,13.915650551233743,1.796382595381673,1.585854858911856,0.0
0.9741746013484883,0.8892956735119495,0.45000000000000007,1.2821965252241827,1.1704799333667109,0.17,0.25,2629.927168168385,0.3254673419858005,40.386517656203885,10.0,12.0,8.64142180336719,8.64142180336719,9.295924807875325,10.183175420290386,3.2,17.0,7.249930802060665,88.0,12.0,5.0,2.8999723208242663,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.8054876986282937,0.07647708333329736,30985.24798342813,1.5000000000000002,1.0,35.0,6.5,725.1255479131938,1738110.5977273397,273.93631810053995,24654.268629048594,0.5,0.5,63.04159945945243,1000.0,1.6479971232182453,0.008558896967176247,0.008558896967176247,0.0064592799215034405,6.028232202020173,6.028232202020173,0.6763551756951758,0.6763551756951758,0.6763551756951758,9141.315478050352,118.93863253830129,0.6115924807875326,0.7003175420290387,188.3879557501194,143.67704861259074,1.6165446196641262,13.858298444117246,787519139.336416,0.37349217440089394,-0.19381939861624664,84991550.21661869,599939494.1270776,55206917.60346364,47381177.38925608,1.6165446196641262,13.858298444117246,1.7926665240524136,1.5842137272708436,0.0
0.9736076903718196,0.8887781569619182,0.45,1.2814503640294752,1.169798784503584,0.17,0.25,2628.001340646602,0.32528337132117985,40.38522468774445,10.0,12.0,8.631367155195887,8.631367155195887,9.290515139213696,10.177249425181179,3.2,17.0,7.249436193496215,88.0,12.0,5.0,2.899774477398486,4.125,0.5,6.1,0.3,1.7,-0.0030916974135627427,-0.003180031625378821,1.8055515977155208,0.07647708333329736,30949.195561715496,1.5000000000000002,1.0,35.0,6.5,724.4828474863026,1735599.667912464,273.69352016149213,24632.416814534292,0.5,0.5,63.03958119186057,1000.0,1.6481026490598316,0.008558896967176247,0.008558896967176247,0.00646539891421282,6.028232202020173,6.028232202020173,0.6763984845991301,0.6763984845991301,0.6763984845991301,9133.495694984706,118.83937054352448,0.6110515139213696,0.6997249425181178,188.58346895677437,143.8151235958337,1.6155321249807948,13.824068064095895,786821536.4033191,0.37245102430592103,-0.19340130463744787,84910794.32186641,599451498.5485042,55127233.50053401,47332010.032414414,1.6155321249807948,13.824068064095895,1.7904216161356443,1.583221482481179,1.0
0.9578440548111167,0.9170658630794106,0.45000000000000007,1.2607024624594116,1.207030712373808,0.17,0.25,2740.6179501620995,0.32352487609032266,39.7495313200294,11.0,12.0,9.189542709420428,9.189542709420428,10.05410213811381,10.501167197652132,3.2,17.0,7.291855096758954,88.0,12.0,5.0,2.916742038703582,4.125,0.5,6.1,0.3,1.7,-0.0031392619891560157,-0.003180031625378821,1.791621995374768,0.07793333333329605,32950.61262456059,1.7000000000000004,1.0,35.0,6.5,734.4006746038414,1500000.0,277.4402548503401,24969.62293653061,0.5,0.5,63.536952112039174,1000.0,1.7012386458613808,0.008558896967176247,0.008558896967176247,0.005740259084503263,6.028232202020173,6.028232202020173,0.6658501606924924,0.6658501606924924,0.6658501606924924,9300.708017897781,120.27472515526382,0.687410213811381,0.7321167197652131,155.39971680213452,137.00030504459218,1.8510991904241427,11.141918152392245,797284751.132495,0.3081970686011154,-0.18165782258650953,88507541.84382975,603659014.5016274,56890170.71022175,48228024.076816104,1.8510991904241427,11.141918152392245,2.3506257939731965,1.8140772066156596,0.0
0.9476327059597819,0.9072892408823862,0.45,1.247262411777625,1.1941628435214466,0.17,0.25,2801.390641992116,0.318226258874138,40.35265167520927,11.0,12.0,8.994652036863881,8.994652036863881,9.94691773392656,10.389216738636584,3.2,17.0,7.28234724057704,88.0,12.0,5.0,2.9129388962308163,4.125,0.5,6.1,0.3,1.7,-0.0031392619891560157,-0.003180031625378821,1.8080301818992028,0.07716666666663008,32251.807838715355,1.6000000000000003,1.0,35.0,6.5,732.5398988221276,1762173.5616965324,276.73729511058156,24906.356559952343,0.5,0.5,62.91206083378714,1000.0,1.650764448618486,0.008558896967176247,0.008558896967176247,0.006410764500302657,6.028232202020173,6.028232202020173,0.6791433317139116,0.6791433317139116,0.6791433317139116,9216.37126989813,120.30497066742451,0.6766917733926558,0.7209216738636586,163.91759244972326,144.4212818703562,1.6856153944464851,17.93990768206586,795484889.6855286,0.3731730729795335,-0.206030883655425,86707219.86495107,605328535.6527377,55701352.735968545,47747781.4318713,1.6856153944464851,17.93990768206586,1.9491312909845553,1.651903086557555,0.0
0.9580818856711619,0.9172935687918793,0.45,1.2610154924870063,1.2073304158077687,0.17,0.25,2792.8901048136336,0.3227966009415543,40.41595465488787,11.0,12.0,9.194106767984733,9.194106767984733,10.056598552583875,10.503774617527586,3.2,17.0,7.292076542686016,88.0,12.0,5.0,2.9168306170744067,4.125,0.5,6.1,0.3,1.7,-0.0031392619891560157,-0.003180031625378821,1.7992632330585754,0.0773854166666298,32966.98024283399,1.5000000000000002,1.0,35.0,6.5,741.3097888974243,2091102.6296977287,280.0503646945825,25204.532822512425,0.5,0.5,63.2419866518654,1000.0,1.6455973569552167,0.008558896967176247,0.008558896967176247,0.00611651402622992,6.028232202020173,6.028232202020173,0.6720757974351635,0.6720757974351635,0.6720757974351635,9362.516780915093,121.6146164774034,0.6876598552583876,0.7323774617527588,158.24871456815802,139.51393633700582,1.7068080892856292,15.417207013465482,804918647.7839953,0.35082099546887335,-0.198817957051026,88522220.97040516,611204491.4858031,56645864.77669452,48546070.551092476,1.7068080892856292,15.417207013465482,1.9984509836044904,1.6726719274999167,0.0
0.9566271798984778,0.9159007940513019,0.44999999999999996,1.2591008267952735,1.2054972629722127,0.17,0.25,2748.9783025937595,0.3246627155177037,40.498205748817256,11.0,12.0,9.166208178893775,9.166208178893775,10.041329093692305,10.48782618785825,3.2,17.0,7.2907220562733945,88.0,12.0,5.0,2.916288822509358,4.125,0.5,6.1,0.3,1.7,-0.0031392619891560157,-0.003180031625378821,1.800010334646154,0.07738124999996318,32866.94580518308,1.5000000000000002,1.0,35.0,6.5,739.955651466839,1942044.412260573,279.53880166525033,25158.492149872527,0.5,0.5,63.2159397197061,1000.0,1.6389197903120332,0.008558896967176247,0.008558896967176247,0.006150892050194845,6.028232202020173,6.028232202020173,0.6726297437717054,0.6726297437717054,0.6726297437717054,9343.389011513014,121.41176380696929,0.6861329093692305,0.7307826187858251,156.454658301113,137.92042282985133,1.7042307339390181,15.73108380954822,803453796.5332304,0.3252185874383602,-0.1873101138733655,88255422.45758802,610260710.597888,56508183.63984305,48429479.83791149,1.7042307339390181,15.73108380954822,1.992420042628594,1.6701461192602374,0.0
